Tournament,Category,Pool,Name,Nationality,Kata,TEC1,TEC2,TEC3,TEC4,TEC5,TEC6,TEC7,ATH1,ATH2,ATH3,ATH4,ATH5,ATH6,ATH7,Score
Karate1 Series A - Istanbul 2019,Male Kata R4-G1, 1 / 1,SHIMOMURA SEREN,JPN,Anan Dai,8.8,8.2,8.8,9.2,9.0,9.0,8.4,8.6,7.8,9.0,9.2,9.2,9.2,8.2,26.66
Karate1 Series A - Istanbul 2019,Male Kata R4-G1, 1 / 1,HEYDAROV ROMAN,AZE,Sansai,8.6,8.6,8.6,9.2,8.4,9.2,8.6,8.4,8.4,8.6,9.2,9.4,9.4,8.8,26.04
Karate1 Series A - Istanbul 2019,Male Kata R4-G1, 1 / 1,KINJO ARATA,JPN,Suparinpei,9.0,8.4,8.4,9.4,9.4,9.2,8.6,9.0,8.2,8.2,9.4,9.2,9.6,8.2,26.68
Karate1 Series A - Istanbul 2019,Male Kata R4-G1, 1 / 1,NISHIYAMA KAKERU,JPN,Papuren,9.0,9.4,8.6,9.6,9.6,9.6,8.4,8.8,8.8,8.8,9.6,9.2,9.6,8.8,27.64
Karate1 Series A - Istanbul 2019,Male Kata R4-G1, 1 / 1,QUINTERO CAPDEVILA DAMIAN HUGO,ESP,Chatanyara Kushanku,9.4,8.8,9.0,9.4,9.2,9.4,8.8,9.0,8.6,8.8,9.4,9.0,9.4,8.8,27.36
Karate1 Series A - Istanbul 2019,Male Kata R4-G2, 1 / 1,FUNAKOSHI DAISUKE,JPN,Anan Dai,8.2,8.0,9.0,8.0,8.4,8.6,8.2,8.0,8.2,9.2,8.0,8.6,8.2,8.2,24.74
Karate1 Series A - Istanbul 2019,Male Kata R4-G2, 1 / 1,TOZAKI GAKUJI,USA,Kyan No Chinto,8.0,7.8,8.6,8.0,8.2,8.4,8.6,7.8,7.6,8.4,7.8,8.4,8.2,8.2,24.48
Karate1 Series A - Istanbul 2019,Male Kata R4-G2, 1 / 1,HAYASHIDA CHIKASHI,JPN,Unsu,8.6,8.6,9.6,8.2,8.0,8.8,8.6,8.4,8.6,9.2,8.2,8.4,8.4,8.6,25.68
Karate1 Series A - Istanbul 2019,Male Kata R4-G2, 1 / 1,SHIMBABA ISSEI,JPN,Suparinpei,8.4,8.4,10.0,8.8,8.4,8.6,8.8,8.2,8.2,9.8,8.6,8.4,8.2,8.6,25.62
Karate1 Series A - Istanbul 2019,Male Kata R4-G2, 1 / 1,AYATO KAI,JPN,Gankaku,8.8,8.6,9.2,8.4,8.6,8.8,8.2,8.6,8.4,8.6,8.2,8.2,8.6,8.0,25.76
Karate1 Series A - Istanbul 2019,Male Kata R4-G2, 1 / 1,CHEN CHAO CHING,TPE,Anan Dai,8.4,8.2,8.8,8.2,7.8,8.2,8.4,8.4,8.0,8.0,8.2,8.2,8.0,8.4,24.68
Karate1 Series A - Istanbul 2019,Male Kata R4-G2, 1 / 1,TORRES GUTIERREZ ARIEL,USA,Kururunfa,8.6,8.6,9.4,8.6,8.4,8.4,8.4,8.6,8.4,9.4,8.8,8.8,8.2,8.6,25.72
Karate1 Series A - Istanbul 2019,Male Kata R4-G2, 1 / 1,GOKTAS EMRE VEFA,TUR,Gankaku,9.0,8.8,8.6,8.6,8.6,8.6,8.6,8.8,8.8,9.0,8.6,8.6,8.4,8.8,25.92
Karate1 Series A - Istanbul 2019,Male Kata R5 Bronze Medal Match 1, 1 / 1,TORRES GUTIERREZ ARIEL,USA,Shisochin,8.4,8.6,8.8,8.8,8.2,9.2,9.0,8.6,8.4,9.0,8.6,8.4,9.0,9.2,26.2
Karate1 Series A - Istanbul 2019,Male Kata R5 Bronze Medal Match 1, 1 / 1,QUINTERO CAPDEVILA DAMIAN HUGO,ESP,Anan Dai,8.8,9.2,9.2,9.0,8.6,9.2,9.2,8.6,9.0,9.0,8.8,8.8,9.0,9.6,27.22
Karate1 Series A - Istanbul 2019,Male Kata R5 Bronze Medal Match 2, 1 / 1,AYATO KAI,JPN,Sochin,8.8,8.8,9.0,8.8,8.4,8.2,8.2,9.0,8.8,8.8,9.0,8.4,7.8,8.6,26.06
Karate1 Series A - Istanbul 2019,Male Kata R5 Bronze Medal Match 2, 1 / 1,SOFUOGLU ALI,TUR,Kanku Sho,9.2,9.2,9.4,8.4,8.8,8.6,8.4,9.2,9.2,9.2,8.2,8.8,8.8,8.8,26.66
Karate1 Series A - Istanbul 2019,Male Kata R5 Gold Medal Match, 1 / 1,NISHIYAMA KAKERU,JPN,Chibana No Kushanku,9.2,9.2,8.6,8.6,8.8,8.8,8.8,9.2,9.2,8.4,8.4,9.0,9.0,8.6,26.46
Karate1 Series A - Istanbul 2019,Male Kata R5 Gold Medal Match, 1 / 1,GOKTAS EMRE VEFA,TUR,Gojushiho Dai,8.4,8.2,8.4,8.2,8.4,8.6,8.4,8.4,8.2,8.4,8.0,7.8,8.8,8.2,25.08
Karate1 Series A - Salzburg 2019,Female Kata, 1 / 16,COLAK KEYDA NUR,TUR,Anan,8.8,7.6,7.0,7.2,8.0,8.4,8.4,9.0,7.8,7.0,7.2,8.2,8.4,8.4,24.12
Karate1 Series A - Salzburg 2019,Female Kata, 1 / 16,RAMOS OSORIO PAULA,ESP,Chatanyara Kushanku,7.6,7.6,6.4,7.0,6.6,8.0,7.6,7.4,7.4,6.4,7.4,6.8,7.8,7.4,22.2
Karate1 Series A - Salzburg 2019,Female Kata, 1 / 16,KWONG JESSICA,USA,Anan Dai,7.6,7.6,7.2,7.6,8.4,7.8,8.2,7.4,7.6,7.0,7.6,8.2,7.6,8.0,22.94
Karate1 Series A - Salzburg 2019,Female Kata, 1 / 16,KOKUBO URARA,JPN,Chatanyara Kushanku,9.0,7.8,7.2,7.6,8.2,8.4,8.6,8.8,8.0,7.6,7.8,8.4,8.4,8.6,24.52
Karate1 Series A - Salzburg 2019,Female Kata, 1 / 16,ROVERSI ELENA,ITA,Anan Dai,7.8,8.0,6.8,6.8,7.8,8.2,8.2,8.0,8.0,7.2,7.0,8.0,8.2,8.2,23.72
Karate1 Series A - Salzburg 2019,Female Kata, 1 / 16,NGUYEN THI PHUONG,VIE,Anan Dai,7.6,7.8,6.8,7.8,8.0,7.6,8.4,7.4,7.8,7.2,7.8,8.0,7.6,8.2,23.2
Karate1 Series A - Salzburg 2019,Female Kata, 1 / 16,DE LA PAZ CAROL,CHI,Papuren,6.4,7.6,6.4,7.4,7.8,7.6,7.6,6.2,7.8,6.4,7.4,7.6,7.4,7.4,22.48
Karate1 Series A - Salzburg 2019,Female Kata, 1 / 16,LEE CELINE XIN YI,MAS,Papuren,7.8,7.8,6.6,7.6,8.2,7.4,8.0,7.8,8.0,6.8,7.6,8.6,7.4,7.8,23.2
Karate1 Series A - Salzburg 2019,Female Kata, 1 / 16,THORSTEINSDOTTIR SVANA KATLA,ISL,Gojushiho Dai,8.0,7.4,6.2,7.2,6.6,6.4,6.8,7.6,7.2,6.2,6.8,6.8,6.2,6.6,20.48
Karate1 Series A - Salzburg 2019,Female Kata, 1 / 16,BERNARDI VALERIA,ITA,Anan Dai,7.8,7.6,6.6,7.2,8.0,7.2,7.6,7.8,7.4,6.4,7.0,8.2,7.0,7.6,22.28
Karate1 Series A - Salzburg 2019,Female Kata, 1 / 16,MAMI YLENIA,SMR,Papuren,7.6,7.6,6.4,7.0,7.2,6.4,6.8,7.6,7.4,6.4,7.4,7.0,6.2,6.6,21.0
Karate1 Series A - Salzburg 2019,Female Kata, 1 / 16,TULIAKOVA DARIA,RUS,Gojushiho Dai,7.4,7.8,6.4,7.6,6.2,6.6,6.6,7.4,7.8,6.2,8.0,6.4,6.4,6.6,20.54
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,SCHMIDT NATHALIE,SUI,Unsu,6.6,7.0,7.0,7.4,5.8,6.0,6.8,6.2,7.4,7.4,7.2,5.6,5.8,6.8,20.34
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,D ONOFRIO TERRYANA,ITA,Anan,7.8,8.0,8.2,7.8,8.6,8.0,7.8,7.8,8.2,8.4,7.4,8.6,8.2,8.0,23.98
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,CELO FUNDA,AUT,Anan Dai,8.2,7.4,7.8,7.6,8.0,8.2,7.6,8.0,7.6,7.8,7.4,7.8,8.0,7.6,23.34
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,SPRENGER AILEEN,LIE,Sochin,6.2,6.6,6.0,7.4,5.4,5.6,5.4,6.0,6.4,6.4,7.2,5.2,5.4,5.2,17.8
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,REZEI NEDA,AZE,Suparinpei,7.2,7.4,7.4,7.8,7.4,7.0,7.4,7.0,7.4,7.6,7.4,7.2,6.8,7.4,22.14
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,NOVO  YOUNMI,BEL,Unsu,6.8,7.2,8.2,7.4,8.2,6.4,7.0,6.6,6.8,7.4,7.2,7.6,6.2,7.2,21.48
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,SOLDANO SARA,ITA,Anan Dai,7.6,7.6,7.6,8.2,8.8,8.4,7.4,7.4,7.8,8.2,7.6,8.4,8.4,7.6,23.46
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,FUSCO NOEMI,ITA,Papuren,7.0,7.2,8.4,7.8,7.6,7.6,7.8,6.8,7.4,8.0,7.4,7.4,7.4,7.8,22.76
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,BARAVIK VERANIKA,BLR,Suparinpei,6.6,7.0,7.2,7.2,6.0,6.4,6.8,6.6,7.2,6.8,7.4,5.6,6.2,6.6,20.28
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,JERKO MARIJA,SRB,Kanku Sho,6.8,7.4,7.6,7.4,7.0,5.8,6.6,6.6,7.2,7.2,7.6,7.0,5.8,6.6,21.08
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,ALEXE DIANA,ROU,Chibana No Kushanku,6.4,6.4,6.8,7.4,6.2,5.8,7.2,6.2,6.6,7.0,7.2,5.6,5.6,6.8,19.6
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,GARCIA LUCIA,ESP,Gojushiho Dai,6.6,6.8,6.8,7.6,6.8,5.4,7.4,6.2,6.8,6.6,7.2,6.6,5.6,6.8,20.28
Karate1 Series A - Salzburg 2019,Female Kata, 2 / 16,ONO HIKARU,JPN,Anan,8.4,8.2,8.4,8.2,8.8,8.6,8.2,8.0,8.4,8.6,7.6,8.8,8.6,8.6,25.18
Karate1 Series A - Salzburg 2019,Female Kata, 3 / 16,RIESTRA CALOMARDE CARLA,ESP,Chibana No Kushanku,7.4,7.0,6.4,7.0,7.6,7.4,7.4,7.2,6.8,6.2,6.8,7.4,7.4,7.4,21.68
Karate1 Series A - Salzburg 2019,Female Kata, 3 / 16,PIVI LISA,ITA,Papuren,8.0,7.4,7.4,7.4,7.6,8.0,7.8,7.8,7.0,7.2,7.2,7.6,7.8,7.8,22.74
Karate1 Series A - Salzburg 2019,Female Kata, 3 / 16,BRAZDOVA EMA,SVK,Suparinpei,7.8,7.6,7.4,7.6,7.4,8.0,7.8,8.0,7.4,7.2,7.4,7.4,7.8,7.6,22.82
Karate1 Series A - Salzburg 2019,Female Kata, 3 / 16,LE BORGNE MARINE,FRA,Chatanyara Kushanku,7.6,6.8,7.0,7.0,7.0,7.4,6.8,7.8,6.6,7.2,6.8,6.8,7.2,6.8,20.94
Karate1 Series A - Salzburg 2019,Female Kata, 3 / 16,MARK MELINDA,SUI,Paiku,8.0,7.2,7.8,7.4,7.4,7.8,7.8,7.8,7.2,7.6,7.2,7.4,7.4,7.8,22.82
Karate1 Series A - Salzburg 2019,Female Kata, 3 / 16,TAIRA SAE,JPN,Unsu,8.6,7.8,8.0,8.4,7.2,8.4,7.8,8.4,7.4,7.8,8.2,7.0,8.0,7.8,24.02
Karate1 Series A - Salzburg 2019,Female Kata, 3 / 16,CAFFARELLI MICHELA,ITA,Papuren,7.8,6.8,7.2,7.2,7.4,7.8,7.2,7.6,6.4,6.8,7.0,7.4,7.2,7.0,21.62
Karate1 Series A - Salzburg 2019,Female Kata, 3 / 16,DUTTO GIADA,ITA,Papuren,7.8,7.2,7.6,7.4,7.6,7.8,7.6,8.0,7.0,7.4,7.2,7.4,7.6,7.4,22.62
Karate1 Series A - Salzburg 2019,Female Kata, 3 / 16,ZOTOVA  MARIIA,RUS,Gojushiho Dai,7.4,7.0,8.0,7.4,7.4,8.0,7.8,7.2,6.8,7.8,7.2,7.4,7.6,7.6,22.48
Karate1 Series A - Salzburg 2019,Female Kata, 3 / 16,HAGMAN SMILLA,SWE,Anan,8.4,7.2,8.4,7.6,7.6,7.8,8.0,8.6,7.2,8.2,7.2,7.4,7.4,7.8,23.16
Karate1 Series A - Salzburg 2019,Female Kata, 3 / 16,BUJKOVIĆ IVANA,MNE,Kanku Sho,8.4,6.6,7.8,7.2,7.0,7.4,6.8,8.2,7.0,8.0,7.0,6.8,7.4,6.8,21.54
Karate1 Series A - Salzburg 2019,Female Kata, 3 / 16,BELO MARIANA,POR,Suparinpei,8.0,7.2,8.2,7.4,7.4,7.6,7.8,8.2,7.4,8.0,7.2,7.4,7.4,7.6,22.68
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,STERCK LAURA,HUN,Anan Dai,7.2,7.8,7.4,7.4,7.8,7.6,8.4,7.0,8.2,7.6,7.6,7.6,7.6,8.6,22.8
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,PEREIRA CAROLAINI,BRA,Gankaku,7.2,8.2,7.4,6.8,7.6,7.8,8.2,7.0,8.0,7.4,7.0,7.4,7.4,8.0,22.62
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,MAYER LENA,GER,Papuren,7.6,8.2,7.8,7.0,7.8,8.2,8.4,7.4,8.4,7.6,7.2,7.6,8.2,8.2,23.68
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,PIPERIN KATARINA,SRB,Kanku Sho,6.8,8.4,7.4,6.6,7.4,7.8,8.2,6.8,8.2,7.8,7.2,7.2,7.6,8.4,22.6
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,GALTUNG IRENE,NOR,Gojushiho Sho,6.6,7.8,6.8,5.8,6.8,6.4,6.2,6.4,7.4,6.8,6.2,6.6,6.4,6.0,19.68
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,CIESA ALICE SOFIA,ITA,Gojushiho Dai,7.0,8.2,8.0,6.8,7.4,7.2,8.4,6.8,8.4,7.4,7.4,7.2,7.4,8.6,22.48
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,SEDEK SHAHD,EGY,Gojushiho Dai,7.4,8.2,8.6,7.2,7.4,7.8,7.6,7.4,8.2,8.2,7.4,7.2,7.8,7.4,22.74
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,PIRONTI CAROL,ITA,Papuren,7.6,8.4,8.2,6.8,7.2,7.4,8.2,7.4,8.2,7.4,6.8,7.0,7.4,8.0,22.9
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,JOVANOSKA PULEKSENIJA,MKD,Anan Dai,7.6,8.4,7.6,7.8,8.0,8.0,8.6,7.6,8.6,7.6,7.4,7.8,7.8,8.4,23.62
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,SARTORIS GIULIA,ITA,Anan Dai,7.4,8.4,8.0,7.4,7.6,7.8,8.2,7.2,8.6,7.6,7.2,7.4,8.0,7.8,23.22
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,GARCIA LOZANO MARTA,ESP,Chatanyara Kushanku,7.6,8.6,8.0,6.8,7.6,7.6,8.4,7.4,8.6,7.8,7.2,7.4,7.4,8.6,23.02
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,SHIMIZU NATSUKI,JPN,Kururunfa,7.8,8.8,8.8,8.6,8.4,8.8,8.6,7.6,8.8,8.6,6.2,8.2,8.6,9.0,25.82
Karate1 Series A - Salzburg 2019,Female Kata, 4 / 16,VEGA LETAMENDI MARTA,ESP,Papuren,7.6,8.4,8.2,8.0,7.6,7.8,8.4,7.6,8.6,8.0,7.8,7.4,7.6,8.6,23.82
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,TOTH VANDA,HUN,Papuren,7.6,7.6,7.6,7.4,6.6,7.4,6.8,7.4,7.2,7.4,7.2,6.2,7.2,7.0,22.16
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,WAGLUND LINA,SWE,Anan,7.6,7.0,7.4,6.8,6.4,7.6,7.0,7.6,6.8,7.4,6.6,6.6,7.4,7.2,21.4
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,ESPARTEIRO PATRICIA,POR,Chatanyara Kushanku,8.2,8.2,7.6,7.8,8.2,7.6,7.4,8.2,8.0,8.0,7.6,8.4,7.8,7.8,23.66
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,FABBRI MARTINA,ITA,Anan Dai,8.0,7.2,8.0,7.6,8.0,7.4,7.6,8.0,6.8,8.2,7.2,8.0,7.4,7.8,23.2
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,SIMONIC MASA,SLO,Papuren,8.0,7.4,8.0,7.8,8.2,7.4,7.6,8.0,6.8,8.2,7.6,8.0,7.4,7.6,23.34
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,KACZMAREK OLGA,POL,Gankaku,7.8,6.6,7.2,7.0,5.8,7.0,6.8,7.8,6.4,6.8,6.6,5.6,7.0,6.8,20.62
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,AKHMETOVA YEVGENIYA,KAZ,Papuren,7.8,7.2,7.6,8.0,6.4,6.8,6.6,8.0,7.0,7.8,8.2,6.4,7.2,7.0,21.72
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,PETKOVIC SABINA,CRO,Gojushiho Dai,8.0,7.2,7.6,7.4,7.8,7.4,6.4,8.2,6.8,7.2,7.8,7.6,7.2,6.6,22.28
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,ROGANOVIC MIA,MNE,Gojushiho Sho,8.2,7.6,8.2,7.6,7.8,7.8,6.8,8.0,7.2,8.6,7.4,8.0,7.6,7.2,23.14
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,BJERRING FREDERIKKE,DEN,Anan,8.2,7.8,8.0,8.0,8.2,8.0,7.2,8.4,7.0,8.2,8.0,8.0,7.8,7.6,23.94
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,UGAI MIZUKI,JPN,Anan,8.6,8.6,8.6,8.6,8.0,8.4,7.8,8.6,8.4,8.6,8.4,8.4,8.4,8.2,25.48
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,BONARDI LETIZIA,ITA,Papuren,7.8,7.2,7.4,7.8,7.4,6.8,7.2,8.0,6.8,7.4,7.8,7.2,6.8,7.0,21.88
Karate1 Series A - Salzburg 2019,Female Kata, 5 / 16,HUERTA HERNÁNDEZ ROCÍO,ESP,Suparinpei,8.0,6.8,8.8,8.0,6.6,7.8,7.6,8.2,6.6,8.6,8.2,6.8,7.6,7.4,23.34
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,BIONDO ILARIA,ITA,Anan,6.4,7.8,7.2,7.4,7.6,6.6,7.6,6.8,7.8,7.0,7.2,7.4,6.6,7.4,22.02
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,ISHIBASHI SAORI,JPN,Unsu,7.4,8.2,8.6,8.4,8.4,7.4,8.4,7.8,8.4,8.4,8.4,8.2,7.6,8.6,25.0
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,RIGHETTI MAHAYAN,SUI,Anan,6.6,7.4,6.2,7.0,7.2,7.2,6.8,6.8,7.6,6.6,6.8,7.2,7.0,7.0,20.94
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,GORSHUNOVA EKATERINA,RUS,Anan Dai,7.4,8.0,7.6,7.6,7.4,7.0,7.8,7.6,8.0,7.4,7.8,7.6,7.0,8.0,22.72
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,LEWIS KITTY,ENG,Anan Dai,6.8,7.6,6.6,6.8,7.4,6.8,6.6,7.0,7.8,6.8,7.0,7.6,6.8,6.8,20.52
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,FAROUK TOKA,EGY,Unsu,7.8,8.2,8.2,8.0,8.0,7.6,8.2,8.0,8.2,8.0,8.0,8.2,7.8,8.4,24.2
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,ČUKANOVÁ MICHAELA,SVK,Chatanyara Kushanku,7.6,8.2,8.2,7.8,7.8,7.6,8.0,7.8,8.2,7.8,7.6,8.0,7.4,8.4,23.6
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,WACHTER SOPHIE,GER,Gojushiho Sho,7.2,8.0,7.8,8.2,7.8,7.8,8.6,7.8,8.2,8.0,8.2,7.6,7.8,8.6,23.72
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,MIRALLES OLLER CHARLOTTE,FRA,Anan,7.2,7.6,6.8,7.4,7.6,6.6,7.0,7.4,7.6,6.6,7.2,7.8,6.8,6.8,21.54
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,FABREGAS-ECEIZA I ARAKI FRANCESCA,ESP,Papuren,7.2,8.4,8.4,8.0,8.0,8.0,8.4,7.6,8.2,8.2,7.8,7.8,7.8,8.4,24.22
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,FURSAVA MARYIA,BLR,Anan Dai,7.6,8.2,7.8,8.2,7.6,8.2,8.4,8.0,8.4,8.6,8.2,7.8,7.6,8.8,24.32
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,WIENINGER KRISTIN,AUT,Papuren,7.8,8.4,8.2,8.0,8.2,8.2,8.8,8.2,8.4,8.0,8.2,8.0,7.8,9.0,24.54
Karate1 Series A - Salzburg 2019,Female Kata, 6 / 16,KOKUMAI SAKURA,USA,Chibana No Kushanku,8.0,8.6,8.6,8.6,8.4,8.0,8.8,8.2,8.6,8.2,8.6,8.2,8.0,8.8,25.42
Karate1 Series A - Salzburg 2019,Female Kata, 7 / 16,MORBINI GAIA,ITA,Papuren,7.2,7.6,6.8,7.2,7.4,7.6,8.2,7.6,7.4,6.6,7.0,7.4,7.2,8.0,22.14
Karate1 Series A - Salzburg 2019,Female Kata, 7 / 16,TROITSKAYA IRINA,RUS,Anan Dai,7.8,7.6,6.6,7.4,8.0,7.8,8.0,8.0,7.8,6.6,7.4,7.8,8.0,7.8,23.26
Karate1 Series A - Salzburg 2019,Female Kata, 7 / 16,YANAGISAWA KAZUKI,JPN,Suparinpei,8.0,8.0,7.8,7.6,8.6,8.0,8.2,7.8,7.6,7.2,7.2,8.4,7.2,8.0,23.58
Karate1 Series A - Salzburg 2019,Female Kata, 7 / 16,ESCUDERO.SOLIS NURIA,ESP,Anan Dai,7.8,7.2,7.6,7.8,8.0,7.8,8.4,7.8,7.2,7.6,8.0,7.8,7.4,8.6,23.34
Karate1 Series A - Salzburg 2019,Female Kata, 7 / 16,AGUIAR CLAUDINA,BRA,Anan Dai,7.8,7.4,7.6,7.8,7.4,8.0,8.0,7.6,7.2,7.8,7.6,7.4,7.8,7.6,23.08
Karate1 Series A - Salzburg 2019,Female Kata, 7 / 16,ASSILA SALMA,MAR,Anan,8.0,7.0,7.4,7.2,7.4,8.4,7.4,7.8,7.2,7.2,7.0,7.2,8.2,7.2,22.02
Karate1 Series A - Salzburg 2019,Female Kata, 7 / 16,ARMADA RUIZ ANDREA,VEN,Sochin,8.0,7.8,7.2,8.2,7.2,8.2,8.6,7.8,8.0,7.6,8.2,7.4,8.0,8.8,23.94
